,Unnamed: 0,tweet,toxicity,toxicity_val
2159,2150,@Mamasibusiso participates in tonight's conversation on #HealthyAfricanFood to prevent lifestyle diseases 7-9pm @PowerLife987 @Masechaba_L,0,0.058971103
2158,2149,@Tameezsebtkro Ty Choti ;-),0,0.051359184
2157,2148,Yesterday by @thebeatles — https://t.co/Kav8PVI2y6,0,0.063420735
2156,2146,"@crispyduck67 Sounds like a plan, I am working next weekend so maybe some nice sunny day after then",0,0.04378626
2155,2145,@Danielle__69 see ya later! Have a nice time x x,0,0.03439022
2154,2144,I don't have enough space for iOS 8,0,0.1577629
2312,2333,I love supporting my brother at his games. ❤️✊,0,0.030827949
2327,2347,"See if I go to sleep, will this still update?? http://t.co/DjmGxkNSCP",0,0.106469795
2326,2346,@cian_connolly10 Liverpool can't cope without suarez and sturridge,0,0.114439406
2325,2345,Just laying here watching the baby move is the greatest entertainment of all!,0,0.16099505
2323,2343,RT @stjoebearnews: Parents-1st hr tardies are a concern.We have been addressing this the last few days.Lunch detentions will be assigned st…,0,0.08393083
2322,2342,They ain't never making a Love & Basketball 2 😑,0,0.24338515
2321,2341,RT @Girls_Alouder: Can I please move out now?!?,0,0.06871221
2320,2340,"RT @thatcamp: Many thanks to the THATCamp community and council, we have an anti-harassment policy for new THATCamps! http://t.co/5PneRCMZsS",0,0.08748539
2319,2308,Baja blast is easily the best drink ever made!!,0,0.15417024
2318,2307,@rubendelight Game of Thrones or too late? :(,0,0.09042678
2317,2306,"""@nicolecina: We are amazed with ios8""",0,0.042460784
2316,2305,Come join us at FIREHOUSE tonight at 7. You won't want to miss this!! http://t.co/m5Sw8eRejX,0,0.037948985
2315,2304,"RT @iFalasteen: This is KhanYounes in Gaza, Palestine.  Looks so beautiful at night Mashallah...  #Palestine #FreePalestine #Gaza http://t.…",0,0.04505174
2314,2335,#DeuceENT #KaressENT #SavageLife #BDE WHERE YA GONNA BE THIS THURSDAY?,0,0.12385043
2313,2334,iOS 8 makes me uncomfortable,0,0.37539047
2328,2348,"MoveOn Statement on Today’s House Vote to Arm and Train Syrian Rebels: Statement from Anna Galland, executive ... http://t.co/ICDp4k3uUO",0,0.07771834
2311,2332,"@sharonlhanley Alex Salmond is Lieing to us all Scots & Our Children,NHS/Public Spending Major Cuts 10Bn Pounds Truth http://t.co/hB1RrTm22N",0,0.13397515
2310,2331,RT @itvnews: 'No' projected onto Edinburgh Castle's walls ahead of #indyref http://t.co/1OtnnTdAMj http://t.co/fU0H8nNcwN,0,0.054048024
2309,2330,whoa RT “@Gothamist: Woman Fatally Run Over By MTA Bus While Picking Up Cell Phone http://t.co/L13ojpGqjd”,0,0.19127007
2308,2329,@Eveeeelynnnnn @DIyHairHacks obviously all 😁,0,0.053275667
2307,2328,Helloo!,0,0.2417545
2306,2327,RT @JackHarries: Congratulations to my good friend and a wonderful human being @funforlouis for reaching 1 MILLION SUBSCRIBERS! https://t.c…,0,0.030089535
2305,2326,free! es episode 12: a summary http://t.co/7K6NwqctV5,0,0.13206057
2304,2325,RT @cheeky_000: Need a new game on my phone😁,0,0.05639714
2303,2293,@MetalMattCrater oh nice lol. Must've been great growing up back then. You had great wrestling and great wrestling games. Now all we have is,0,0.10408664
2302,2292,@shradersheo and her eyebrows,0,0.1093743
2301,2291,RT @Jennn_Jen: Sen .@DaveFarnsworth_  #AZLD16 Sponsored 3 bills endangering Mex Gray Wolves & weakening animal protection laws! #Gilbert23 …,0,0.15994239
2300,2290,Bill Hader Returns to Host 'SNL' Next Month http://t.co/2OeZXh2DZO,0,0.12614784
2299,2289,Nervous for this job shadow.. :/ I hope it goes well!!,0,0.07100224
2344,2362,Indiegogo Tries Out “Forever Funding” Campaigns Without End Dates » http://t.co/fnGyWjs1bC #tech,0,0.06749094
2357,8020,@DawseyLinstead @TAINTEDLUVV me too. I meant marine cause she said it didn't work. 1 doesn't work,0,0.10913641
2356,8019,@CartyDominic @devan_colberg @CandiaJovanni woah that was weird,0,0.3191818
2355,8018,@_MC_Hammer come shack up with me  😘😘,0,0.042006202
2354,8017,RT @Sittin_pretty30: @POOH_OTS man I was getting my kids ready for bed I thought it came on at 10,0,0.117211066
2353,8047,Hey @aplusk.....put the helmet on,0,0.111347884
2352,8046,@BrolicDynamic @Gengar_Dynamic oh well #DynamicReborn,0,0.07811037
2351,2339,@bryanteslava #FollowMeBryant I love you so much💗 You are friend of my loves and then it is also my😊 You are an amazing photographer😍 x56,0,0.02095521
2350,2337,This week on twitter: One new follower via http://t.co/pyMaGG1BPs,0,0.04055944
2349,2336,RT @JackeeHarry: Some people don't really want advice - they want attention.,0,0.08372861
2348,2367,@taylorcaniff Love u ✌.,0,0.030352755
2347,2366,RT @Putrifahrani99: Happy birthday kak viraaa:*({})@andialfmagfirah. Best wishes for you O:),0,0.05404248
2346,2365,"I've harvested 1,814 of food! http://t.co/qs7Nr1JP4c #iphone, #iphonegames, #gameinsight",0,0.08252969
2345,2364,RT @Money_BlueDice: 1 more hour and My Snook Off Work 😁😁😁😁😁😁😁😁 Hurry And Come Home To Meeeeee @061_1stCITY  😩😩😩💏👫💑💑💑,0,0.12577648
2298,2288,where's wally wears stripes because he doesn't want to be spotted,0,0.14759864
2342,2360,Watching about last night,0,0.20046715
2340,2358,girl with blue hair and notes miniature by rabbitssupplies http://t.co/IA1d4auHow via @Etsy,0,0.08839575
2339,2357,"RT @CEO: To avoid having to delete everything just to get iOS8, just do this http://t.co/9Fop8LbMZV",0,0.056217548
2338,2356,And most of the designs in the crochet books are either ugly or nowhere near my tastes,0,0.27140903
2337,2355,“@chilltweetss: android users watching everyone download iOS 8 like http://t.co/mfBooyNNKn” lmfaooooooo,0,0.26654845
2336,2353,@eihdiho @mokotutza yes I can!,0,0.030206304
2335,2323,RT @REALHOTTEST: [News] 2PM's 'Go Crazy' ranks #124 on iTunes main album chart! http://t.co/Cto2tL78k0 http://t.co/dFgYZCVua0,0,0.06959587
2334,2322,"@loserkidniall ""how do you get a picture like that?""",0,0.043948453
2333,2321,Listening to @rihanna calms my soul 😌🎧🎶,0,0.05439426
2332,2320,Out of all the things this has to happen now,0,0.1307691
2331,2351,"@screencrafting. Okay, thanks.",0,0.03284876
2330,2350,@TheJimCornette: happy birthday to one of the greatest mangers of all time.,0,0.07965402
2329,2349,IDK WHAT TO TWEET TO GET DANS ATTENTION,0,0.18254153
2253,2267,RT @iSupportPTI: RT @asmashirazi: Just came a cross islamabad police arresting Pti supporters on various points in G-8/9 http://t.co/4z3NQ4…,0,0.13523315
2266,8055,RT @youngzay7: Thank God that I can thank God.. I love you and everything that yu do for me,0,0.026094578
2265,8054,Really wanting to go to the state fair🎡,0,0.08247616
2264,2260,"@SPORTAT10TV. Let's the show rock,I will stick to it",0,0.08770813
2263,2259,"I've harvested 1,152 of food! http://t.co/Aq4lNek6cR #android, #androidgames, #gameinsight",0,0.08090905
2262,2258,@Spacekatgal Great meeting you & thx for the talk! Sry we didn't get to chat more. Let's be in touch & continued luck with Giant Spacekat :),0,0.03676866
2261,2257,RT @GuideAdvisor: Aaand start! #Retweet until 9pm PT & #win. Join #GuideAdvisor for #free & get #discounts on #wildlife #tours in #Peru htt…,0,0.041888744
2260,2256,RT @Brycerohr10: Why do I walk out of calculus every day with a headache? 😣,0,0.25858817
2259,2287,"RT @jagill: I feel compelled to say once again I am voting yes. #bced needs fighting for, but we need to be smarter about how we fight.",0,0.09503696
2258,2286,"@BreakingNews: First Case of Enterovirus EV-D68 Confirmed in New Jersey, CDC Says",0,0.12425962
2257,2285,RT @ArianaGrande: love u loves it's tru I do,0,0.03121728
2256,2284,@ChrisNightIW @KellyFury Got enough hashtags there buddy?,0,0.09885029
2255,2271,"@k_clow Look at you, K.Clow. All GQ and everything. #WOAHBigShot",0,0.048788775
2254,2270,@imbackkkk91 he will not unblock me ugh,0,0.22704172
2267,8056,Hey everybody 😌,0,0.062242717
2252,2266,Found these beauties @skfruits http://t.co/E5axHglJeX,0,0.056948416
2251,2264,🌸Luke Hemmings from 5sos🌸  💕 1 day has 86400 seconds 💕 🍕It only takes 2 to follow me🍕      ❤️I love you so much ❤️ @Luke5SOS 🍔 💖 🍟 💜 🍦 x1179,0,0.035181254
2250,2263,RT @MySportsLegion: The Kings have announced they will retire Peja Stojakovic's #16 on December 16th against Oklahoma City. http://t.co/F0t…,0,0.08503981
2249,2262,@GreenDivaMeg looks delish!,0,0.26476714
2248,2261,what y'all on tonight?,0,0.15297943
2247,8036,"Been really enjoying ""The Miseducation of Lauryn Hill"" lately.",0,0.0741505
2246,8035,#piccollage My G @lonnybereal turned me on to his clothing line.. Its designed for all the guys who… http://t.co/i7KNxgMkq4,0,0.059041943
2245,8034,"RT @courtlinwong: all girls want to be spoiled, not with money or expensive jewelry, but with attention, effort, & constant reassurance.",0,0.20793526
2244,8033,@lovesunshine_ my name is Sunshinee 😂😂😂😂😂bye Hoee,0,0.07585106
2243,8032,RT @DanGheesling: Zach messing up and revealing his vote...this is why we like him. #BB16,0,0.16292197
2242,8063,"""I see a mess in the mirror, you see the girl of your dreams.""",0,0.24658087
2241,8062,"@ranceypants One of the funniest guys to ever play #BigBrother. Despite the vote, you're my fan favorite.",0,0.2505669
2240,8061,done doing homework for tonight. I'm tired.,0,0.23685679
2282,2278,"RT @davelackie: Excited to be giving away Giorgio Armani's Fall Look! Win this set! To enter, follow @davelackie & RT http://t.co/PjxZHNj28b",0,0.0375935
2297,2318,"RT @KalebAustinC98: @Ebony_Watkins16 @ashtongreen_16 I thought I lost mine to , lol then I clicked photos at the bottom 😂",0,0.09338611
2296,2317,"RT @wesleystromberg: @strumburg rainbow road because it feels like I'm on shrooms... or so I've heard... ""people"" tell me things. (he who s…",0,0.12055355
2295,2316,RT @LOVExNOTES_: Not one relationship is perfect 😍😡😂💏💑😠👫,0,0.07896064
2294,2315,It's interesting seeing who the people that forget about you are #KanyeShrug,0,0.12269965
2292,2313,Got the job(;,0,0.14893268
2291,2312,@CarnegieMellon prof Erdnic Tatar presents on enviro  & Packaging Effects on high performance #gyroscope @MEMSGroup http://t.co/E7dMPXCtBl,0,0.061916713
2290,2311,@_ChandniLove happy birthday 😊🎉,0,0.033941187
2289,2310,RT @lil_jerry: Android Users Looking At Everybody Download iOS 8 Like 😂 http://t.co/aLJeIibser,0,0.07072796
2287,2283,RT @saturn_queen: Nominate Olicity For PCA's Best TV Chemistry twenty three,0,0.053698916
2286,2282,Eyes looking like you had a fight with the rain.,0,0.20142998
2285,2281,RT @siencs123: This Luis guy is getting far too big for his chouxs 😏 #GBBO #burrumtsh,0,0.22319312
2284,2280,I need a break from everything,0,0.24141885
2283,2279,RT @justinbieber: Just posted a lil something. #exclusive  http://t.co/w1bDE5IP7b,0,0.0689975
2125,2119,Autumn landscapes – expert tips on taking great photographs  http://t.co/4ty49S7qpO,0,0.041168284
2281,2276,"Sep 17, Pumpkin Picking in New Jersey: Best Pumpkin picking places and events in New Jersey - A great family f... http://t.co/O2VlUBLSct",0,0.06861056
2279,2272,RT @_NewsAbout1D_: NEW: Niall at the nightclub in Las Vegas ! (15/09/2014) (16) http://t.co/rLNuG9082k (Via @WW1DAlerts ),0,0.08618998
2278,2303,"RT @Vets4Gillespie: The Virginia Police Benevolent Association @VAPBA Endorsed @MarkWarner in 2008, but today they've switched to @EdWGille…",0,0.05458151
2277,2302,@SspokenWordsS I only took 2 lol but I'll show you,0,0.0619735
2276,2301,Another World #EMABiggestFans1D,0,0.09485368
2275,2298,Got it tatted babyyyy,0,0.11565882
2274,2297,"RT @PICk_six: “@ComplexMag: Waka Flocka is offering $50,000 to the best blunt roller in the area: http://t.co/GeMzaaL1xc http://t.co/7uug0y…",0,0.17287962
2273,2295,RT @MCFC: FULL TIME: Bayern 1-0 City. Boateng's late strike wins it. Full reaction to follow... #bayernvcity #mcfc http://t.co/sj22TnGGCv,0,0.08184147
2272,2294,Is there a volleyball game today or not...,0,0.12985274
2271,8060,@DirrrtyyyDan you didn't give me time to respond.. 😭❤,0,0.029557832
2270,8059,trying hop onna phone 👀,0,0.27078536
2269,8058,RT @commonwhtgirl: how does one obtain this level of perfection http://t.co/N3ny0Gqnmf,0,0.04960331
2268,8057,My love and passion for this sport/hobby is incredible. Being around horses since I was 4 months old… http://t.co/AztM4ByNWs,0,0.043766063
1969,1995,"FG defends $9.3m cash seized in SA, releases data on transaction: Nigerian Government has defended the controv... http://t.co/MG7c8IoWzu",0,0.1420208
1985,2010,nice apartment http://t.co/l5SJYD3P1g,0,0.15889181
1984,2009,RT @Jensemiir: There are two kinds of people in this world.  There's everyone else and  then there's you.,0,0.115558386
1981,1976,@msleamichele hello ! I love you ! you are a very good actress !!!,0,0.0373648
1980,1975,"RT @PeeCee_Doll: ""@arjuneetiholic: Her Expressions tho *-* ♥♥♥♥♥♥ peeceee <3 @priyankachopra http://t.co/BTJebfo29u""",0,0.057380456
3648,3667,@therealjuicyj ✔ OUT MY #NEW PROMO SINGLE (3iphones) :TRAP SOUND TRACK IS HOT #RT #3IPhones #LeaderShip  http://t.co/ZIWIIAxGnh,0,0.10560892
1979,1974,I thought the iOS8 was coming out at 12 😂😩,0,0.21225855
1978,1973,Ask me a question http://t.co/t0dTyjT0Sj,0,0.13687779
1977,1972,"@BTLSRadio @25btls The Todd, 25 and Ned Show.",0,0.08400553
1976,1971,RT @emsendell: @webb2b Looking forward to seeing the changes in action #lovemids,0,0.030237298
1975,1970,@_OliviaCapelle no it's not,0,0.07439367
1974,1969,RT @winewankers: Now here's an app I'd actually use! #wine http://t.co/PuJk2bZsJG,0,0.054190215
1973,1999,"RT @iGiveYouLaughs: The ""can I speak to a manager"" haircut http://t.co/h3s9jVE7AP",0,0.082679056
1971,1997,"RT @MarkitEconomics: UK #inflation falls to 1.5%, but house prices rise at fastest rate for 7 years. Our analysis: http://t.co/HNgmyC21Bf h…",0,0.07882084
1970,1996,"I have a job opening for a Restaurant Manager. Contact Me in Grand Rapids, MI http://t.co/giKcog6raz #job",0,0.07716922
1986,2011,@HOTTY_Tasha_ you and the kids will accept it,0,0.047251657
1968,1994,RT @funnyortruth: Pain changes people.,0,0.14367117
1967,1964,"Is your happiness dependent on others, or yourself? ;) — both of them but on myself the best =D http://t.co/bR1kKdhUb8",0,0.043066137
1966,1963,"RT @dauzhashim: You shouldn't trust your friends 100%, its too dangerous.",0,0.23292756
1965,1962,@byers_emma that's ok. Because it was still a cute message 💋,0,0.027414503
1964,1961,Yelle’s New App Translates Lyrics in Real Time… - http://t.co/2hGOVInHsW http://t.co/J05PrR5f0k,0,0.08790847
1963,1960,RT @5sosdailydms: 5sos are making rock history and I'm so honoured to be a part of that journey http://t.co/Vel0wVVAUf,0,0.030224573
1962,1959,The beach ate mine 😭,0,0.3383614
1961,1957,"I've collected 1,600 gold coins! http://t.co/mVWZOs6FrN #ipad, #ipadgames, #gameinsight",0,0.09285498
1960,1956,ouch ! i thought you like me .,0,0.2330769
1958,1954,@SHOWmagazine @StunnazMag @teamSSMag CHECK OUT THE @UrbanModelAward FILMED BY @OhioHipHopAward NOM @RebelLifeMedia http://t.co/k8wQVjaYXD,0,0.058658738
1957,1953,"RT @andi_s3tiawan: #BOT Yesterday is but today's memory, and tomorrow is today's dream.(Kahlil Gibran), Rabu, 17 September 2014 Jam 06:36",0,0.045496695
1956,1952,"And when she tried to sing, it sounded like a walrus giving birth to farm equipment.",0,0.3670865
1955,1983,"RT @fxrxshxh: Nabi Muhammad SAW Passport, all about him 👍 http://t.co/FW7O4XypJG",0,0.053641815
2000,2024,RT @dottydoodoo: @EastLancsHosp @ClaytonParkBkry Go Team  Ward C3! http://t.co/ph91GirPza,0,0.047026005
2013,2006,Couple http://t.co/kUVi4h7NTH,0,0.20157108
2012,2005,@feisty_wifey shapers aka mini razors & it doesn't hurt & they look really clean,0,0.18494761
2011,2004,RT @ItsQueenElsa: If only all guys were like this http://t.co/veixK86g3b,0,0.12623917
2010,2003,You have a clear idea of how you'd like to spend your time tod... More for Aquarius http://t.co/SXFkcAT6km,0,0.046835925
2009,2002,Your hard work should be rewarded so there’s more time to enjoy the good life. Play hard at our open house today... http://t.co/5pgMYWwDjM,0,0.03075372
2008,2001,"RT @kidrxuhl1D: Justin: ""Big things coming""  Reality:  #EMABiggestFansJustinBieber http://t.co/JE08oSstpM",0,0.04235819
2007,2031,"Having fun playing #CSRRacing for Android, why not join me for FREE? http://t.co/g9jjQg2J9h",0,0.044886563
2006,2030,"RT @NoTime4Us: The balance of thought: To go deep, without sinking",0,0.08346312
2005,2029,The paper in my notebook crinkled in my backpack cause it is so muggy...,0,0.24258131
2004,2028,Progressive thinking authors like me are making a killing selling books. http://t.co/1hWyyEmRTL via @creativindie #marketing,0,0.05835486
2003,2027,RT @CopelandNetwork: Be a true expression of Him in your world today! http://t.co/s9itOgGWQ0,0,0.030552927
2002,2026,"RT @Nashgrier: Dinner with the fam, much needed",0,0.040459264
